date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality;total_cases_filter;new_cases_filter;new_cases_smoothed_filter;total_deaths_filter;new_deaths_filter;new_deaths_smoothed_filter;total_cases_per_million_filter;new_cases_per_million_filter;new_cases_smoothed_per_million_filter;total_deaths_per_million_filter;new_deaths_per_million_filter;new_deaths_smoothed_per_million_filter;reproduction_rate_filter;icu_patients_filter;icu_patients_per_million_filter;hosp_patients_filter;hosp_patients_per_million_filter;weekly_icu_admissions_filter;weekly_icu_admissions_per_million_filter;weekly_hosp_admissions_filter;weekly_hosp_admissions_per_million_filter;new_tests_filter;total_tests_filter;total_tests_per_thousand_filter;new_tests_per_thousand_filter;new_tests_smoothed_filter;new_tests_smoothed_per_thousand_filter;positive_rate_filter;tests_per_case_filter;total_vaccinations_filter;people_vaccinated_filter;people_fully_vaccinated_filter;new_vaccinations_filter;new_vaccinations_smoothed_filter;total_vaccinations_per_hundred_filter;people_vaccinated_per_hundred_filter;people_fully_vaccinated_per_hundred_filter;new_vaccinations_smoothed_per_million_filter;stringency_index_filter;population_filter;population_density_filter;median_age_filter;aged_65_older_filter;aged_70_older_filter;gdp_per_capita_filter;extreme_poverty_filter;cardiovasc_death_rate_filter;diabetes_prevalence_filter;female_smokers_filter;male_smokers_filter;handwashing_facilities_filter;hospital_beds_per_thousand_filter;life_expectancy_filter;human_development_index_filter;excess_mortality_filter
2021-02-11;539531.0;378.0;357.286;8248.0;9.0;10.429;3276.052;2.295;2.169;50.082;0.055;0.063;0.89;0;0;0;0;0;0;0;0;15776.0;3805088.0;23.105;0.096;14120.0;0.086;0.025;39.5;0.0;0.0;0.0;0.0;64108.0;0.0;0.0;0.0;389.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;539537.9999999999;377.5999999999999;364.94259999999997;8246.999999999998;8.999999999999998;10.7716;3276.0945999999994;2.2927999999999997;2.2157999999999998;50.076199999999986;0.05479999999999999;0.06539999999999999;0.8899999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14488.399999999998;3804083.1999999993;23.098799999999997;0.08799999999999998;14040.999999999996;0.0852;0.025999999999999995;38.49999999999999;250753.39999999994;250753.39999999994;0.0;31690.199999999993;63380.19999999998;0.15399999999999997;0.15399999999999997;0.0;384.99999999999994;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-12;539975.0;444.0;358.571;8253.0;5.0;10.143;3278.748;2.696;2.177;50.113;0.03;0.062;0.93;0;0;0;0;0;0;0;0;14328.0;3819416.0;23.192;0.087;13943.0;0.085;0.026;38.9;0.0;0.0;0.0;0.0;82667.0;0.0;0.0;0.0;502.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;539903.3999999999;365.4;361.28559999999993;8255.999999999998;8.999999999999996;10.457199999999998;3278.3134;2.2185999999999995;2.1935999999999996;50.13079999999999;0.05479999999999999;0.06359999999999999;0.9159999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14174.799999999996;3818257.999999999;23.1848;0.08599999999999998;14063.399999999998;0.08539999999999998;0.025799999999999997;38.94;396096.3999999999;396096.3999999999;0.0;65560.79999999999;83706.4;0.24199999999999994;0.24199999999999994;0.0;508.3999999999999;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-13;540266.0;291.0;356.571;8266.0;13.0;10.857;3280.515;1.767;2.165;50.191;0.079;0.066;0.94;0;0;0;0;0;0;0;0;12871.0;3832287.0;23.27;0.078;14048.0;0.085;0.025;39.4;736680.0;736680.0;0.0;0.0;101226.0;0.45;0.45;0.0;615.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;540280.3999999999;376.9999999999999;362.77139999999997;8265.199999999999;9.2;10.085799999999999;3280.6025999999997;2.2889999999999997;2.2025999999999994;50.1866;0.055999999999999994;0.06139999999999998;0.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14002.599999999997;3832260.599999999;23.269799999999996;0.08499999999999998;14095.999999999998;0.08559999999999998;0.025799999999999997;38.879999999999995;555084.7999999999;555084.7999999999;0.0;79206.19999999998;103952.99999999997;0.33799999999999997;0.33799999999999997;0.0;631.1999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-14;540592.0;326.0;361.429;8274.0;8.0;9.857;3282.495;1.979;2.195;50.24;0.049;0.06;0.96;0;0;0;0;0;0;0;0;12900.0;3845187.0;23.348000000000006;0.078;14158.0;0.086;0.026;39.2;906033.0;906033.0;0.0;169353.0;124982.0;0.55;0.55;0.0;759.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;540660.9999999999;380.5999999999999;367.5713999999999;8275.199999999999;9.999999999999998;9.9714;3282.913599999999;2.3109999999999995;2.2317999999999993;50.24739999999999;0.06079999999999999;0.06079999999999999;0.9579999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13804.999999999996;3846065.5999999987;23.353599999999997;0.08379999999999999;14123.399999999998;0.08579999999999996;0.026199999999999994;38.459999999999994;827007.3999999998;827007.3999999998;0.0;124586.59999999998;124854.19999999998;0.5039999999999999;0.5039999999999999;0.0;758.1999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-15;541038.0;446.0;380.0;8285.0;11.0;9.143;3285.203;2.708;2.307;50.307;0.067;0.056;0.98;0;0;0;0;0;0;0;0;14138.0;3859325.0;23.434;0.086;14211.0;0.086;0.027000000000000003;37.4;1132711.0;1132711.0;0.0;226678.0;146782.0;0.69;0.69;0.0;891.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;541041.3999999999;380.3999999999999;373.6857999999999;8287.399999999998;12.199999999999998;10.085599999999998;3285.223399999999;2.3097999999999996;2.2689999999999997;50.3214;0.07419999999999999;0.06139999999999999;0.9679999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14261.799999999997;3860327.3999999994;23.440199999999997;0.08659999999999998;14232.399999999998;0.08639999999999998;0.026399999999999996;38.11999999999999;1144280.9999999998;1144280.9999999998;0.0;169937.59999999998;143994.99999999997;0.6959999999999998;0.6959999999999998;0.0;874.3999999999999;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-16;541434.0;396.0;381.286;8298.0;13.0;9.857;3287.607;2.405;2.315;50.386;0.079;0.06;0.98;0;0;0;0;0;0;0;0;14788.0;3874113.0;23.524;0.09;14257.0;0.087;0.027000000000000003;37.4;1359613.0;1359613.0;0.0;226902.0;168614.0;0.83;0.83;0.0;1024.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;541441.7999999998;400.3999999999999;380.5715999999999;8299.999999999998;12.599999999999998;10.228399999999997;3287.654599999999;2.4311999999999996;2.3107999999999995;50.39799999999999;0.07659999999999999;0.062199999999999984;0.9759999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14608.199999999997;3874935.5999999996;23.528799999999997;0.08879999999999998;14286.799999999996;0.08679999999999999;0.026799999999999997;37.559999999999995;1366607.5999999996;1366607.5999999996;0.0;222326.59999999995;163108.99999999997;0.8299999999999998;0.8299999999999998;0.0;990.3999999999999;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-17;541877.0;443.0;389.143;8314.0;16.0;10.714;3290.297;2.69;2.363;50.483;0.097;0.065;0.98;0;0;0;0;0;0;0;0;16612.0;3890725.0;23.625;0.101;14488.0;0.08800000000000001;0.027000000000000003;37.2;1586368.0;1586368.0;0.0;226755.0;178371.0;0.96;0.96;0.0;1083.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;541858.2;416.3999999999999;385.4;8312.599999999999;12.599999999999998;10.656999999999998;3290.1829999999995;2.5283999999999995;2.3399999999999994;50.474599999999995;0.07659999999999999;0.0648;0.9819999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14874.599999999997;3889810.1999999993;23.619199999999996;0.09039999999999998;14316.399999999998;0.087;0.026999999999999996;37.13999999999999;1185400.9999999998;1185400.9999999998;0.0;188455.99999999994;177023.59999999998;0.72;0.72;0.0;1074.7999999999997;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-18;542268.0;391.0;391.0;8329.0;15.0;11.571;3292.671;2.374;2.374;50.574;0.091;0.07;0.98;0;0;0;0;0;0;0;0;14603.0;3905328.0;23.713;0.08900000000000001;14320.0;0.087;0.027000000000000003;36.6;1848313.0;1848313.0;0.0;261945.0;196796.0;1.12;1.12;0.0;1195.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;542255.3999999999;397.19999999999993;388.19999999999993;8323.999999999998;11.399999999999999;10.999799999999997;3292.5948;2.4117999999999995;2.3569999999999998;50.54379999999999;0.06919999999999998;0.06679999999999998;0.9839999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14276.599999999999;3904086.8;23.705799999999996;0.08679999999999999;14286.199999999997;0.08679999999999997;0.027199999999999995;36.8;1375434.1999999997;1375434.1999999997;0.0;143120.39999999997;186129.99999999994;0.8339999999999999;0.8339999999999999;0.0;1130.1999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-19;542674.0;406.0;385.571;8337.0;8.0;12.0;3295.137;2.465;2.341;50.62300000000001;0.049;0.073;0.99;0;0;0;0;0;0;0;0;14232.0;3919560.0;23.8;0.086;14306.0;0.087;0.027000000000000003;37.1;0.0;0.0;0.0;0.0;194555.0;0.0;0.0;0.0;1181.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;542638.7999999998;383.3999999999999;390.77139999999997;8334.199999999999;10.199999999999998;11.171199999999997;3294.9227999999994;2.3279999999999994;2.3725999999999994;50.605599999999995;0.06199999999999999;0.0678;0.9859999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14126.199999999997;3918212.999999999;23.791599999999995;0.08579999999999999;14279.199999999997;0.08659999999999998;0.027399999999999997;36.54;1103511.5999999999;1103511.5999999999;0.0;97739.99999999997;189249.59999999998;0.6679999999999998;0.6679999999999998;0.0;1149.1999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-20;543024.0;350.0;394.0;8342.0;5.0;10.857;3297.262;2.125;2.392;50.653;0.03;0.066;0.99;0;0;0;0;0;0;0;0;11148.0;3930708.0;23.867;0.068;14060.0;0.085;0.028;35.7;2082877.0;2082877.0;0.0;0.0;192314.0;1.26;1.26;0.0;1168.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;543006.7999999998;367.99999999999994;389.48559999999986;8342.599999999999;8.399999999999999;11.056999999999999;3297.1573999999996;2.2343999999999995;2.3647999999999993;50.65659999999999;0.051199999999999996;0.0672;0.9859999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13024.399999999998;3931237.3999999994;23.870599999999996;0.07899999999999999;14139.399999999996;0.08579999999999999;0.0276;36.3;1247869.3999999997;1247869.3999999997;0.0;52388.999999999985;187159.59999999998;0.7559999999999999;0.7559999999999999;0.0;1136.6;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-21;543351.0;327.0;394.143;8349.0;7.0;10.714;3299.2470000000008;1.986;2.393;50.695;0.043;0.065;0.99;0;0;0;0;0;0;0;0;14036.0;3944744.0;23.953000000000007;0.085;14222.0;0.086;0.028;36.1;0.0;0.0;0.0;0.0;184212.0;0.0;0.0;0.0;1119.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;543376.3999999999;369.5999999999999;387.91419999999994;8351.599999999999;9.0;10.914199999999997;3299.4015999999997;2.2441999999999993;2.3551999999999995;50.71119999999999;0.05479999999999999;0.06639999999999999;0.9899999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12653.399999999998;3943890.799999999;23.9474;0.07659999999999999;13974.799999999996;0.08479999999999999;0.0278;36.019999999999996;1376417.3999999997;1376417.3999999997;0.0;36579.19999999999;180127.19999999995;0.8339999999999999;0.8339999999999999;0.0;1093.7999999999997;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-22;543717.0;366.0;382.714;8356.0;7.0;10.143;3301.47;2.222;2.324;50.738;0.043;0.062;0.98;0;0;0;0;0;0;0;0;11103.0;3955847.0;24.02;0.067;13789.0;0.084;0.028;36.0;2308157.0;2308157.0;0.0;0.0;167921.0;1.4;1.4;0.0;1020.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;543750.3999999999;373.9999999999999;386.9999999999999;8360.0;8.399999999999999;10.371399999999998;3301.6723999999995;2.2709999999999995;2.3495999999999992;50.76219999999999;0.05099999999999999;0.06299999999999999;0.9979999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13037.399999999998;3956928.1999999993;24.0266;0.07899999999999999;13799.999999999996;0.08379999999999999;0.027999999999999997;35.66;1911024.9999999995;1911024.9999999995;0.0;72976.19999999998;172263.99999999997;1.158;1.158;0.0;1046.1999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-23;544116.0;399.0;383.143;8374.0;18.0;10.857;3303.8920000000007;2.423;2.326;50.847;0.109;0.066;1.0;0;0;0;0;0;0;0;0;12748.0;3968595.0;24.097;0.077;13497.0;0.08199999999999999;0.028;35.2;2491053.0;2491053.0;0.0;182896.0;161634.0;1.51;1.51;0.0;981.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;544136.3999999999;385.99999999999994;384.9427999999999;8368.399999999998;8.399999999999999;9.7714;3304.0161999999996;2.3439999999999994;2.3371999999999997;50.813199999999995;0.05099999999999999;0.059399999999999994;1.0139999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13919.8;3970847.999999999;24.111199999999997;0.08419999999999998;13701.599999999997;0.08319999999999997;0.027999999999999997;35.599999999999994;2064637.5999999996;2064637.5999999996;0.0;108556.59999999998;162447.59999999998;1.2519999999999998;1.2519999999999998;0.0;986.5999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-24;544544.0;428.0;381.0;8379.0;5.0;9.286;3306.491;2.599;2.313;50.878;0.03;0.056;1.03;0;0;0;0;0;0;0;0;16152.0;3984747.0;24.196;0.098;13432.0;0.08199999999999999;0.028;35.3;2673038.0;2673038.0;0.0;181985.0;155239.0;1.62;1.62;0.0;943.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;544550.9999999999;414.5999999999999;384.6855999999999;8377.599999999999;9.199999999999998;9.285799999999998;3306.5337999999997;2.5176;2.3356;50.86919999999999;0.05579999999999999;0.05639999999999999;1.0399999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14118.999999999996;3984966.999999999;24.196799999999996;0.08539999999999998;13593.799999999997;0.08259999999999998;0.028199999999999996;35.33999999999999;2064637.5999999996;2064637.5999999996;0.0;108556.59999999998;152812.59999999998;1.2519999999999998;1.2519999999999998;0.0;927.9999999999999;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-25;544954.0;410.0;383.714;8384.0;5.0;7.857;3308.981;2.49;2.33;50.908;0.03;0.048;1.07;0;0;0;0;0;0;0;0;15560.0;4000307.0;24.29;0.094;13568.0;0.08199999999999999;0.028;35.4;2850940.0;2850940.0;0.0;177902.0;143232.0;1.73;1.73;0.0;870.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;544973.7999999999;422.79999999999995;388.3427999999999;8386.399999999998;8.799999999999997;8.914399999999999;3309.1009999999997;2.5673999999999997;2.3577999999999997;50.92259999999999;0.0532;0.05399999999999999;1.0739999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14367.999999999996;3999334.9999999995;24.283999999999992;0.087;13606.8;0.08259999999999998;0.028399999999999995;35.03999999999999;2199960.8;2199960.8;0.0;108556.59999999998;144996.8;1.3339999999999996;1.3339999999999996;0.0;880.3999999999999;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-26;545424.0;470.0;392.857;8395.0;11.0;8.286;3311.835;2.854;2.385;50.975;0.067;0.05;1.12;0;0;0;0;0;0;0;0;15032.0;4015339.0;24.381;0.091;13683.0;0.083;0.029;34.8;0.0;0.0;0.0;0.0;136037.0;0.0;0.0;0.0;826.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;545393.7999999998;419.99999999999994;393.5713999999999;8393.199999999997;6.799999999999999;8.428799999999999;3311.6513999999997;2.5504;2.3895999999999997;50.96399999999999;0.041199999999999994;0.05099999999999999;1.1099999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14500.599999999997;4013835.5999999987;24.372199999999992;0.08779999999999999;13660.399999999998;0.08299999999999996;0.0288;34.71999999999999;2323855.1999999993;2323855.1999999993;0.0;97127.79999999999;138812.99999999997;1.4099999999999997;1.4099999999999997;0.0;842.9999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-27;545831.0;407.0;401.0;8400.0;5.0;8.286;3314.306;2.471;2.435;51.005;0.03;0.05;1.15;0;0;0;0;0;0;0;0;12348.0;4027687.0;24.456;0.075;13854.0;0.084;0.029;34.5;2984773.0;2984773.0;0.0;0.0;128842.0;1.81;1.81;0.0;782.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;545845.2;451.39999999999986;405.4855999999999;8400.599999999999;7.399999999999999;8.285799999999998;3314.3923999999993;2.7409999999999997;2.4619999999999993;51.008799999999994;0.04499999999999999;0.050199999999999995;1.146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13984.199999999997;4027819.799999999;24.456999999999994;0.08459999999999998;13797.399999999998;0.08379999999999999;0.029399999999999996;34.059999999999995;1789247.5999999996;1789247.5999999996;0.0;60730.79999999999;133989.79999999996;1.0859999999999999;1.0859999999999999;0.0;813.5999999999999;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-02-28;546216.0;385.0;409.286;8408.0;8.0;8.429;3316.644;2.338;2.485;51.054;0.049;0.051;1.18;0;0;0;0;0;0;0;0;13411.0;4041098.0;24.538;0.081;13765.0;0.084;0.03;33.6;3110525.0;3110525.0;0.0;125752.0;130715.0;1.89;1.89;0.0;794.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;546317.5999999999;472.39999999999986;420.17139999999995;8408.399999999998;7.799999999999999;8.114399999999998;3317.260799999999;2.8683999999999994;2.5511999999999992;51.05619999999999;0.04759999999999999;0.049199999999999994;1.1759999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13937.199999999997;4041756.999999999;24.541599999999995;0.08439999999999998;13980.799999999997;0.08499999999999998;0.030199999999999994;33.31999999999999;1887360.5999999999;1887360.5999999999;0.0;25150.399999999998;129641.99999999997;1.1459999999999997;1.1459999999999997;0.0;787.1999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-03-01;546801.0;585.0;440.571;8416.0;8.0;8.571;3320.196;3.552;2.675;51.102;0.049;0.052000000000000005;1.21;0;0;0;0;0;0;0;0;13570.0;4054668.0;24.62;0.08199999999999999;14117.0;0.086;0.031;32.0;0.0;0.0;0.0;0.0;131123.0;0.0;0.0;0.0;796.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;546818.7999999999;501.19999999999993;438.3427999999999;8414.999999999998;6.599999999999999;7.857199999999999;3320.303999999999;3.0431999999999997;2.661599999999999;51.096199999999996;0.04019999999999999;0.047799999999999995;1.2039999999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14213.599999999997;4055970.599999999;24.627999999999997;0.08619999999999997;14148.8;0.086;0.030999999999999996;32.35999999999999;1887360.5999999996;1887360.5999999996;0.0;25150.399999999994;124957.39999999998;1.1459999999999997;1.1459999999999997;0.0;758.7999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
2021-03-02;547316.0;515.0;457.143;8423.0;7.0;7.0;3323.323;3.127;2.776;51.145;0.043;0.043;1.22;0;0;0;0;0;0;0;0;15325.0;4069993.0;24.713;0.093;14485.0;0.08800000000000001;0.032;31.7;3341505.0;3341505.0;0.0;0.0;121493.0;2.03;2.03;0.0;738.0;81.02;164689383.0;1265.036;27.5;5.098;3.262;3523.984000000001;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0;547362.3999999999;543.5999999999999;460.8569999999999;8421.999999999998;6.999999999999998;7.657199999999999;3323.604799999999;3.3007999999999993;2.7981999999999996;51.13879999999999;0.04279999999999999;0.04659999999999999;1.2299999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14940.999999999996;4070911.599999999;24.718799999999995;0.09059999999999999;14294.799999999996;0.087;0.03219999999999999;31.139999999999993;2006639.7999999998;2006639.7999999998;0.0;25150.399999999994;120052.59999999998;1.2179999999999995;1.2179999999999995;0.0;728.9999999999998;81.01999999999998;164689382.99999997;1265.0359999999998;27.499999999999993;5.097999999999999;3.2619999999999996;3523.9840000000004;14.799999999999997;298.00299999999993;8.379999999999999;0.9999999999999998;44.69999999999999;34.80799999999999;0.7999999999999999;72.58999999999999;0.6319999999999999;0.0
