date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality
2020-07-06;165618.0;3201.0;3402.429;2096.0;44.0;44.714;1005.6389999999999;19.437;20.66;12.727;0.267;0.272;0.91;0;0;0;0;0;0;0;0;14245.0;863270.0;5.242000000000001;0.086;16039.0;0.09699999999999999;0.212;4.7;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-07;168645.0;3027.0;3308.857;2151.0;55.0;43.428999999999995;1024.019;18.38;20.092;13.061;0.33399999999999996;0.264;0.91;0;0;0;0;0;0;0;0;13173.0;876443.0;5.322;0.08;15289.0;0.09300000000000001;0.21600000000000003;4.6;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-08;172134.0;3489.0;3268.0;2197.0;46.0;44.143;1045.204;21.185;19.843;13.34;0.27899999999999997;0.268;0.92;0;0;0;0;0;0;0;0;15672.0;892115.0;5.417000000000001;0.095;14974.0;0.091;0.218;4.6;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-09;175494.0;3360.0;3173.857;2238.0;41.0;44.571000000000005;1065.606;20.402;19.272000000000002;13.589;0.249;0.271;0.92;0;0;0;0;0;0;0;0;15632.0;907747.0;5.5120000000000005;0.095;14584.0;0.08900000000000001;0.218;4.6;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-10;178443.0;2949.0;3150.2859999999996;2275.0;37.0;43.857;1083.512;17.906;19.129;13.814;0.225;0.266;0.92;0;0;0;0;0;0;0;0;13488.0;921235.0;5.593999999999999;0.08199999999999999;14418.0;0.08800000000000001;0.218;4.6;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-11;181129.0;2686.0;3064.2859999999996;2305.0;30.0;44.0;1099.822;16.309;18.605999999999998;13.995999999999999;0.182;0.267;0.92;0;0;0;0;0;0;0;0;11193.0;932428.0;5.662000000000001;0.068;13913.0;0.084;0.22;4.5;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-12;183795.0;2666.0;3054.0;2352.0;47.0;42.857;1116.01;16.188;18.544;14.280999999999999;0.285;0.26;0.94;0;0;0;0;0;0;0;0;11059.0;943487.0;5.729;0.067;13495.0;0.08199999999999999;0.226;4.4;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-13;186894.0;3099.0;3039.429;2391.0;39.0;42.143;1134.827;18.817;18.456;14.517999999999999;0.237;0.256;0.94;0;0;0;0;0;0;0;0;12423.0;955910.0;5.803999999999999;0.075;13234.0;0.08;0.23;4.4;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-14;190057.0;3163.0;3058.857;2424.0;33.0;39.0;1154.0330000000001;19.206;18.573;14.719000000000001;0.2;0.237;0.95;0;0;0;0;0;0;0;0;13453.0;969363.0;5.886;0.08199999999999999;13274.0;0.081;0.23;4.3;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-15;193590.0;3533.0;3065.143;2457.0;33.0;37.143;1175.486;21.453000000000003;18.612000000000002;14.919;0.2;0.226;0.94;0;0;0;0;0;0;0;0;14002.0;983365.0;5.971;0.085;13036.0;0.079;0.235;4.3;0;0;0;0;0;0;0;0;0;74.54;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-16;196323.0;2733.0;2975.571;2496.0;39.0;36.857;1192.08;16.595;18.067999999999998;15.155999999999999;0.237;0.22399999999999998;0.93;0;0;0;0;0;0;0;0;12889.0;996254.0;6.0489999999999995;0.078;12644.0;0.077;0.235;4.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-17;199357.0;3034.0;2987.7140000000004;2547.0;51.0;38.857;1210.503;18.423;18.142;15.465;0.31;0.23600000000000002;0.94;0;0;0;0;0;0;0;0;13460.0;1009714.0;6.131;0.08199999999999999;12640.0;0.077;0.23600000000000002;4.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-18;202066.0;2709.0;2991.0;2581.0;34.0;39.429;1226.952;16.449;18.160999999999998;15.672;0.20600000000000002;0.239;0.94;0;0;0;0;0;0;0;0;10923.0;1020637.0;6.197;0.066;12601.0;0.077;0.237;4.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-19;204525.0;2459.0;2961.429;2618.0;37.0;38.0;1241.883;14.931;17.982;15.897;0.225;0.231;0.94;0;0;0;0;0;0;0;0;10625.0;1031262.0;6.2620000000000005;0.065;12539.0;0.076;0.23600000000000002;4.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-20;207453.0;2928.0;2937.0;2668.0;50.0;39.571;1259.662;17.779;17.834;16.2;0.304;0.24;0.94;0;0;0;0;0;0;0;0;13362.0;1044624.0;6.343;0.081;12673.0;0.077;0.23199999999999998;4.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-21;210510.0;3057.0;2921.857;2709.0;41.0;40.714;1278.224;18.562;17.742;16.449;0.249;0.247;0.93;0;0;0;0;0;0;0;0;12898.0;1057522.0;6.421;0.078;12594.0;0.076;0.23199999999999998;4.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-22;213254.0;2744.0;2809.143;2751.0;42.0;42.0;1294.886;16.662;17.057000000000002;16.704;0.255;0.255;0.91;0;0;0;0;0;0;0;0;12050.0;1069572.0;6.494;0.073;12315.0;0.075;0.228;4.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-23;216110.0;2856.0;2826.7140000000004;2801.0;50.0;43.571000000000005;1312.2279999999998;17.342;17.164;17.008;0.304;0.265;0.91;0;0;0;0;0;0;0;0;12398.0;1081970.0;6.57;0.075;12245.0;0.07400000000000001;0.231;4.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-24;218658.0;2548.0;2757.2859999999996;2836.0;35.0;41.286;1327.6989999999998;15.472000000000001;16.742;17.22;0.213;0.251;0.92;0;0;0;0;0;0;0;0;12027.0;1093997.0;6.643;0.073;12040.0;0.073;0.22899999999999998;4.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-25;221178.0;2520.0;2730.2859999999996;2874.0;38.0;41.857;1343.001;15.302;16.578;17.451;0.231;0.254;0.93;0;0;0;0;0;0;0;0;10446.0;1104443.0;6.706;0.063;11972.0;0.073;0.228;4.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-26;223453.0;2275.0;2704.0;2928.0;54.0;44.286;1356.815;13.814;16.419;17.779;0.32799999999999996;0.26899999999999996;0.95;0;0;0;0;0;0;0;0;10078.0;1114521.0;6.767;0.061;11894.0;0.07200000000000001;0.22699999999999998;4.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-27;226225.0;2772.0;2681.7140000000004;2965.0;37.0;42.428999999999995;1373.6470000000002;16.832;16.283;18.004;0.225;0.258;0.96;0;0;0;0;0;0;0;0;12859.0;1127380.0;6.845;0.078;11822.0;0.07200000000000001;0.22699999999999998;4.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-28;229185.0;2960.0;2667.857;3000.0;35.0;41.571000000000005;1391.62;17.973;16.199;18.215999999999998;0.213;0.252;0.96;0;0;0;0;0;0;0;0;12714.0;1140094.0;6.922999999999999;0.077;11796.0;0.07200000000000001;0.226;4.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-29;232194.0;3009.0;2705.7140000000004;3035.0;35.0;40.571;1409.891;18.271;16.429000000000002;18.429000000000002;0.213;0.24600000000000002;0.94;0;0;0;0;0;0;0;0;14127.0;1154221.0;7.007999999999999;0.086;12093.0;0.073;0.22399999999999998;4.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-30;234889.0;2695.0;2682.7140000000004;3083.0;48.0;40.286;1426.255;16.364;16.29;18.72;0.29100000000000004;0.245;0.91;0;0;0;0;0;0;0;0;12937.0;1167158.0;7.087000000000001;0.079;12170.0;0.07400000000000001;0.22;4.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-07-31;237661.0;2772.0;2714.7140000000004;3111.0;28.0;39.286;1443.086;16.832;16.484;18.89;0.17;0.239;0.88;0;0;0;0;0;0;0;0;12614.0;1179772.0;7.164;0.077;12254.0;0.07400000000000001;0.222;4.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-01;239860.0;2199.0;2668.857;3132.0;21.0;36.857;1456.4389999999999;13.352;16.205;19.018;0.128;0.22399999999999998;0.83;0;0;0;0;0;0;0;0;8802.0;1188574.0;7.2170000000000005;0.053;12019.0;0.073;0.222;4.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-02;240746.0;886.0;2470.429;3154.0;22.0;32.286;1461.819;5.38;15.001;19.151;0.134;0.196;0.79;0;0;0;0;0;0;0;0;3684.0;1192258.0;7.239;0.022000000000000002;11105.0;0.067;0.222;4.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-03;242102.0;1356.0;2268.143;3184.0;30.0;31.285999999999998;1470.0520000000001;8.234;13.772;19.333;0.182;0.19;0.8;0;0;0;0;0;0;0;0;4249.0;1196507.0;7.265;0.026000000000000002;9875.0;0.06;0.23;4.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-04;244020.0;1918.0;2119.286;3234.0;50.0;33.429;1481.6979999999999;11.645999999999999;12.868;19.637;0.304;0.203;0.87;0;0;0;0;0;0;0;0;7712.0;1204219.0;7.312;0.047;9161.0;0.055999999999999994;0.231;4.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-05;246674.0;2654.0;2068.571;3267.0;33.0;33.143;1497.8139999999999;16.115;12.56;19.837;0.2;0.201;0.97;0;0;0;0;0;0;0;0;11160.0;1215379.0;7.38;0.068;8737.0;0.053;0.237;4.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-06;249651.0;2977.0;2108.857;3306.0;39.0;31.857;1515.89;18.076;12.805;20.074;0.237;0.193;1.06;0;0;0;0;0;0;0;0;12708.0;1228087.0;7.457000000000001;0.077;8704.0;0.053;0.242;4.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-07;252502.0;2851.0;2120.143;3333.0;27.0;31.714000000000002;1533.201;17.311;12.874;20.238;0.16399999999999998;0.193;1.09;0;0;0;0;0;0;0;0;12699.0;1240786.0;7.534;0.077;8716.0;0.053;0.243;4.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-08;255113.0;2611.0;2179.0;3365.0;32.0;33.286;1549.056;15.854000000000001;13.231;20.432000000000002;0.19399999999999998;0.20199999999999999;1.11;0;0;0;0;0;0;0;0;11737.0;1252523.0;7.605;0.071;9136.0;0.055;0.239;4.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-09;257600.0;2487.0;2407.714;3399.0;34.0;35.0;1564.1570000000002;15.100999999999999;14.62;20.639;0.20600000000000002;0.213;1.13;0;0;0;0;0;0;0;0;10759.0;1263282.0;7.671;0.065;10146.0;0.062;0.237;4.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-10;260507.0;2907.0;2629.2859999999996;3438.0;39.0;36.286;1581.808;17.651;15.965;20.875999999999998;0.237;0.22;1.11;0;0;0;0;0;0;0;0;12849.0;1276131.0;7.749;0.078;11375.0;0.069;0.231;4.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-11;263503.0;2996.0;2783.2859999999996;3471.0;33.0;33.857;1600.0;18.192;16.9;21.076;0.2;0.20600000000000002;1.08;0;0;0;0;0;0;0;0;14820.0;1290951.0;7.8389999999999995;0.09;12390.0;0.075;0.225;4.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-12;266498.0;2995.0;2832.0;3513.0;42.0;35.143;1618.1860000000001;18.186;17.195999999999998;21.331;0.255;0.213;1.05;0;0;0;0;0;0;0;0;14751.0;1305702.0;7.928;0.09;12903.0;0.078;0.21899999999999997;4.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-13;269115.0;2617.0;2780.571;3557.0;44.0;35.857;1634.076;15.890999999999998;16.884;21.598000000000003;0.267;0.218;1.02;0;0;0;0;0;0;0;0;13162.0;1318864.0;8.008;0.08;12968.0;0.079;0.214;4.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-14;271881.0;2766.0;2768.429;3591.0;34.0;36.857;1650.871;16.795;16.81;21.805;0.20600000000000002;0.22399999999999998;1.02;0;0;0;0;0;0;0;0;12856.0;1331720.0;8.086;0.078;12991.0;0.079;0.213;4.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-15;274525.0;2644.0;2773.143;3625.0;34.0;37.143;1666.9260000000002;16.054000000000002;16.839000000000002;22.011;0.20600000000000002;0.226;1.02;0;0;0;0;0;0;0;0;12891.0;1344611.0;8.165;0.078;13155.0;0.08;0.21100000000000002;4.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-16;276549.0;2024.0;2707.0;3657.0;32.0;36.857;1679.2160000000001;12.29;16.437;22.205;0.19399999999999998;0.22399999999999998;1.01;0;0;0;0;0;0;0;0;10018.0;1354629.0;8.225;0.061;13050.0;0.079;0.207;4.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-17;279144.0;2595.0;2662.429;3694.0;37.0;36.571;1694.973;15.757;16.166;22.43;0.225;0.222;1.01;0;0;0;0;0;0;0;0;12523.0;1367152.0;8.301;0.076;13003.0;0.079;0.205;4.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-18;282344.0;3200.0;2691.571;3740.0;46.0;38.429;1714.4029999999998;19.430999999999997;16.343;22.709;0.27899999999999997;0.233;1.02;0;0;0;0;0;0;0;0;14630.0;1381782.0;8.39;0.08900000000000001;12976.0;0.079;0.207;4.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-19;285091.0;2747.0;2656.143;3781.0;41.0;38.286;1731.0829999999999;16.68;16.128;22.958000000000002;0.249;0.23199999999999998;0.99;0;0;0;0;0;0;0;0;14678.0;1396460.0;8.479;0.08900000000000001;12965.0;0.079;0.205;4.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-20;287959.0;2868.0;2692.0;3822.0;41.0;37.857;1748.4979999999998;17.415;16.346;23.206999999999997;0.249;0.23;0.97;0;0;0;0;0;0;0;0;14059.0;1410519.0;8.565;0.085;13094.0;0.08;0.20600000000000002;4.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-21;290360.0;2401.0;2639.857;3861.0;39.0;38.571;1763.0770000000002;14.579;16.029;23.444000000000003;0.237;0.23399999999999999;0.95;0;0;0;0;0;0;0;0;12943.0;1423462.0;8.642999999999999;0.079;13106.0;0.08;0.201;5.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-22;292625.0;2265.0;2585.714;3907.0;46.0;40.286;1776.83;13.753;15.700999999999999;23.723000000000003;0.27899999999999997;0.245;0.94;0;0;0;0;0;0;0;0;11356.0;1434818.0;8.712;0.069;12887.0;0.078;0.201;5.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-23;294598.0;1973.0;2578.429;3941.0;34.0;40.571;1788.81;11.98;15.655999999999999;23.93;0.20600000000000002;0.24600000000000002;0.94;0;0;0;0;0;0;0;0;10801.0;1445619.0;8.777999999999999;0.066;12999.0;0.079;0.198;5.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-24;297083.0;2485.0;2562.714;3983.0;42.0;41.286;1803.899;15.089;15.561;24.185;0.255;0.251;0.94;0;0;0;0;0;0;0;0;13382.0;1459001.0;8.859;0.081;13121.0;0.08;0.195;5.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-25;299628.0;2545.0;2469.143;4028.0;45.0;41.143;1819.352;15.453;14.993;24.458000000000002;0.273;0.25;0.93;0;0;0;0;0;0;0;0;14153.0;1473154.0;8.945;0.086;13053.0;0.079;0.18899999999999997;5.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-26;302147.0;2519.0;2436.571;4082.0;54.0;43.0;1834.648;15.295;14.795;24.785999999999998;0.32799999999999996;0.261;0.92;0;0;0;0;0;0;0;0;15070.0;1488224.0;9.037;0.092;13109.0;0.08;0.18600000000000003;5.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-27;304583.0;2436.0;2374.857;4127.0;45.0;43.571000000000005;1849.4389999999999;14.790999999999999;14.42;25.059;0.273;0.265;0.92;0;0;0;0;0;0;0;0;15124.0;1503348.0;9.128;0.092;13261.0;0.081;0.179;5.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-28;306794.0;2211.0;2347.714;4174.0;47.0;44.714;1862.864;13.425;14.255;25.345;0.285;0.272;0.92;0;0;0;0;0;0;0;0;13741.0;1517089.0;9.212;0.083;13375.0;0.081;0.17600000000000002;5.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-29;308925.0;2131.0;2328.571;4206.0;32.0;42.714;1875.8039999999999;12.94;14.139000000000001;25.539;0.19399999999999998;0.259;0.92;0;0;0;0;0;0;0;0;11689.0;1528778.0;9.283;0.071;13423.0;0.08199999999999999;0.17300000000000001;5.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-30;310822.0;1897.0;2317.714;4248.0;42.0;43.857;1887.3229999999999;11.519;14.073;25.794;0.255;0.266;0.91;0;0;0;0;0;0;0;0;11934.0;1540712.0;9.355;0.07200000000000001;13585.0;0.08199999999999999;0.171;5.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-08-31;312996.0;2174.0;2273.286;4281.0;33.0;42.571000000000005;1900.523;13.200999999999999;13.802999999999999;25.994;0.2;0.258;0.9;0;0;0;0;0;0;0;0;12454.0;1553166.0;9.431000000000001;0.076;13452.0;0.08199999999999999;0.16899999999999998;5.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-01;314946.0;1950.0;2188.286;4316.0;35.0;41.143;1912.364;11.84;13.287;26.206999999999997;0.213;0.25;0.9;0;0;0;0;0;0;0;0;12209.0;1565375.0;9.505;0.07400000000000001;13174.0;0.08;0.166;6.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-02;317528.0;2582.0;2197.286;4351.0;35.0;38.429;1928.0420000000001;15.677999999999999;13.342;26.419;0.213;0.233;0.91;0;0;0;0;0;0;0;0;15204.0;1580579.0;9.597000000000001;0.092;13194.0;0.08;0.16699999999999998;6.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-03;319686.0;2158.0;2157.571;4383.0;32.0;36.571;1941.145;13.103;13.100999999999999;26.614;0.19399999999999998;0.222;0.91;0;0;0;0;0;0;0;0;14422.0;1595001.0;9.685;0.08800000000000001;13093.0;0.08;0.165;6.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-09-04;321615.0;1929.0;2117.286;4412.0;29.0;34.0;1952.858;11.713;12.856;26.79;0.17600000000000002;0.20600000000000002;0.9;0;0;0;0;0;0;0;0;13073.0;1608074.0;9.764;0.079;12998.0;0.079;0.163;6.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
